mls,address,bld_sft,lot_sft,price,zip
91460788,"13122 Sherwood Oaks Drive, Houston, TX 77015",1439.0,7296.0,210000.0,77015
55540421,"13858 Waterville Way, Houston, TX 77015",1518.0,7803.0,210000.0,77015
17992938,"13818 Waterville Way, Houston, TX 77015",1502.0,9307.0,209990.0,77015
35584784,"14514 Lansing Crest Drive, Houston, TX 77015",1375.0,6136.0,209900.0,77015
86747603,"13371 Indianapolis Street, Houston, TX 77015",1677.0,5617.0,199900.0,77015
26650367,"14007 Oak Leaf Lane, Houston, TX 77015",1563.0,8050.0,199500.0,77015
31624181,"13610 Twopenny Lane, Houston, TX 77015",1654.0,6300.0,199000.0,77015
86708374,"555 Charlie Voix Street, Houston, TX 77015",1663.0,8450.0,199000.0,77015
75324132,"12924 Nimitz Street, Houston, TX 77015",1879.0,6977.0,189999.0,77015
69132237,"14127 Woodforest Boulevard, Houston, TX 77015",1470.0,8250.0,185000.0,77015
94713916,"13226 Laguna Street, Houston, TX 77015",836.0,11975.0,184999.0,77015
67342828,"14106 Foxford Way, Houston, TX 77015",1608.0,7500.0,182400.0,77015
53083765,"12726 La Grove Lane, Houston, TX 77015",1453.0,7475.0,180000.0,77015
74263366,"13026 Corpus Christi Street, Houston, TX 77015",1340.0,8400.0,179900.0,77015
25218549,"13334 Bretagne Drive, Houston, TX 77015",1556.0,7705.0,175000.0,77015
98517721,"13118 Labelle Lane, Houston, TX 77015",1436.0,6624.0,172500.0,77015
46568246,"12217 Coulson Street, Houston, TX 77015",1371.0,6000.0,170000.0,77015
11109419,"214 Andorra Lane, Houston, TX 77015",2296.0,7167.0,169900.0,77015
28471331,"14649 E Waxahachie Street E, Houston, TX 77015",1568.0,5500.0,169900.0,77015
60986517,"530 Cloverleaf Street, Houston, TX 77015",1796.0,11220.0,167000.0,77015
70099075,"813 Evanston Street, Houston, TX 77015",1600.0,7800.0,165000.0,77015
54527473,"922 Hollywood Street, Houston, TX 77015",2414.0,10710.0,159000.0,77015
21070584,"14339 Greenville Street, Houston, TX 77015",1812.0,5000.0,154000.0,77015
77578151,"13363 Granada Street, Houston, TX 77015",1044.0,8220.0,149990.0,77015
79598755,"925 Lear Street, Houston, TX 77015",1672.0,0,149900.0,77015
67959893,"14350 Eagle Pass Street, Houston, TX 77015",1872.0,11220.0,149000.0,77015
40103517,"14634 Laredo Street, Houston, TX 77015",2096.0,5500.0,147000.0,77015
47829107,"14210 Laredo Street, Houston, TX 77015",1920.0,5355.0,129000.0,77015
91712813,"13440 Castilian Drive 2/105, Houston, TX 77015",1440.0,1440.0,125000.0,77015
6720946,"13510 Castilian Drive #2, Houston, TX 77015",1376.0,1440.0,111000.0,77015
79221268,"12921 Samuel Lane, Houston, TX 77015",1014.0,10080.0,100000.0,77015
34359511,"000 Bright Penny Lane, Houston, TX 77015",0.0,0,97500.0,77015
63389267,"12905 Woodforest Boulevard #609, Houston, TX 77015",752.0,86833.0,90000.0,77015
29822546,"12955 Woodforest Boulevard #22, Houston, TX 77015",728.0,120103.0,88000.0,77015
30851753,"12955 Woodforest Boulevard #20, Houston, TX 77015",728.0,120103.0,88000.0,77015
10577550,"12955 Woodforest Boulevard #38, Houston, TX 77015",654.0,120103.0,85000.0,77015
10731259,"12955 Woodforest Boulevard #65, Houston, TX 77015",623.0,120103.0,85000.0,77015
24771638,"12955 Woodforest Boulevard #66, Houston, TX 77015",623.0,120103.0,85000.0,77015
87871223,"12575 Toulouse Street, Houston, TX 77015",1763.0,6665.0,84900.0,77015
40865014,"13423 Rampchester Lane, Houston, TX 77015",0.0,0,79999.0,77015
73795066,"12955 Woodforest Boulevard #48, Houston, TX 77015",728.0,120103.0,78000.0,77015
76360319,"13320 Vicksburg Street, Houston, TX 77015",0.0,0,75000.0,77015
21074125,"12955 Woodforest Boulevard #63, Houston, TX 77015",728.0,120103.0,70000.0,77015
80676415,"12955 Woodforest Boulevard #68, Houston, TX 77015",623.0,120103.0,67000.0,77015
97810425,"13480 S Thorntree Drive #1003, Houston, TX 77015",786.0,101714.0,50000.0,77015
35642752,"8705 Furay Road, Houston, TX 77016",0.0,0,825000.0,77016
51008335,"9002 Kelburn Drive, Houston, TX 77016",4600.0,9514.0,790000.0,77016
95256407,"4901 Bostic Street #9, Houston, TX 77016",789.0,22000.0,750000.0,77016
48419484,"9311 Lanewood Drive, Houston, TX 77016",1862.0,0,599000.0,77016
34124794,"9418 Shady Drive, Houston, TX 77016",2640.0,15375.0,465000.0,77016
77880177,"9910 Homestead Road, Houston, TX 77016",0.0,0,419999.0,77016
30612963,"7320 Tidwell Road, Houston, TX 77016",0.0,0,390000.0,77016
16335171,"0 Furay St, Houston, TX 77016",0.0,0,360000.0,77016
42340582,"7109 Glass Street, Houston, TX 77016",3327.0,15180.0,359000.0,77016
51345376,"8826 Allwood Street #5, Houston, TX 77016",3060.0,7440.0,339000.0,77016
56265765,"5506 Parker Road, Houston, TX 77016",1759.0,7435.0,330000.0,77016
44743509,"4506 Earline Street, Houston, TX 77016",2600.0,10850.0,329000.0,77016
82046390,"4322 Bennington Street, Houston, TX 77016",4800.0,13200.0,325000.0,77016
36489631,"7731 Nevaeh Crest Path, Houston, TX 77016",2279.0,5083.0,324995.0,77016
29086092,"10743 Zachary Cove Street, Houston, TX 77016",2279.0,5833.0,304995.0,77016
39015887,"8705 Westcott Street, Houston, TX 77016",2550.0,5400.0,299000.0,77016
987657,"8713 Westcott Street, Houston, TX 77016",2550.0,5400.0,299000.0,77016
17143512,"10510 Wolbrook Street, Houston, TX 77016",2726.0,7320.0,295500.0,77016
34944394,"7606 Nevaeh Crest Path, Houston, TX 77016",2052.0,5001.0,290496.0,77016
95886324,"7714 Aiiden Ridge Lane, Houston, TX 77016",1871.0,5532.0,289848.0,77016
21071024,"7211 Sayers Street, Houston, TX 77016",1611.0,4160.0,289000.0,77016
34161365,"7209 Sayers Street, Houston, TX 77016",1611.0,4245.0,289000.0,77016
59807262,"7703 Joshua Stone Street, Houston, TX 77016",1871.0,5597.0,286747.0,77016
34970239,"7602 Nevaeh Crest Path, Houston, TX 77016",1613.0,7213.0,284995.0,77016
12857649,"7714 Nevaeh Crest Path, Houston, TX 77016",1659.0,5393.0,281813.0,77016
30649182,"10706 Nathaniel Valley Path, Houston, TX 77016",1871.0,5001.0,281748.0,77016
23836891,"5118 Francine Lane, Houston, TX 77016",3450.0,13500.0,280000.0,77016
27842839,"9106 Lockwood Drive, Houston, TX 77016",2250.0,9860.0,280000.0,77016
78250534,"4826 Firnat Street, Houston, TX 77016",1737.0,2470.0,275000.0,77016
41692979,"8005 Wayside Village Way, Houston, TX 77016",2300.0,6000.0,275000.0,77016
23454322,"4828 Firnat Street, Houston, TX 77016",1737.0,2470.0,275000.0,77016
4336995,"4830 Firnat Street, Houston, TX 77016",1737.0,2470.0,275000.0,77016
27312045,"9312 Dandy Street, Houston, TX 77016",1610.0,7200.0,275000.0,77016
61263496,"7727 Nevaeh Crest Path, Houston, TX 77016",1632.0,5083.0,274995.0,77016
36601503,"10703 Zachary Cove Street, Houston, TX 77016",1676.0,7179.0,274995.0,77016
3278697,"4018 Dorchester Street A-B, Houston, TX 77016",1744.0,0,274990.0,77016
96817898,"10739 Nathaniel Valley Path, Houston, TX 77016",1659.0,5863.0,269859.0,77016
45239083,"8901 Spaulding Street, Houston, TX 77016",2418.0,10725.0,269000.0,77016
88780403,"7711 Aiiden Ridge Lane, Houston, TX 77016",1659.0,5624.0,268839.0,77016
64204657,"7710 Nevaeh Crest Path, Houston, TX 77016",1871.0,5472.0,268548.0,77016
67450750,"7310 Wiley Road, Houston, TX 77016",2120.0,7200.0,265000.0,77016
93237515,"7719 Joshua Stone Street, Houston, TX 77016",1676.0,5100.0,259995.0,77016
34099887,"10758 Nyla Spring Street, Houston, TX 77016",1486.0,6294.0,255346.0,77016
18900093,"10734 Nyla Spring Street, Houston, TX 77016",1486.0,5201.0,252496.0,77016
29582938,"7718 Aiiden Ridge Lane, Houston, TX 77016",1452.0,5545.0,251317.0,77016
64929727,"6913 Bonita Street, Houston, TX 77016",1627.0,4079.0,249900.0,77016
10997146,"11435 Raincove Drive, Houston, TX 77016",1856.0,9745.0,230000.0,77016
401726,"6113 Parker Road, Houston, TX 77016",1670.0,7150.0,230000.0,77016
60001457,"8412 Sandra Street, Houston, TX 77016",1341.0,4030.0,229000.0,77016
3393311,"9106 Bertwood Street, Houston, TX 77016",970.0,7380.0,220000.0,77016
60587480,"6514 Laura Koppe Road, Houston, TX 77016",0.0,0,220000.0,77016
90838670,"5416 Piedmont Street, Houston, TX 77016",0.0,0,220000.0,77016
63953369,"8315 Wileyvale Road, Houston, TX 77016",1203.0,12060.0,210000.0,77016
6573867,"8127 Loyal Lane, Houston, TX 77016",2069.0,4989.0,210000.0,77016
55847680,"5220 Antha Street A-B, Houston, TX 77016",1470.0,4895.0,209900.0,77016
94607695,"11014 White Thorn Street, Houston, TX 77016",2312.0,25600.0,205000.0,77016
61067601,"6119 Hesta Lane, Houston, TX 77016",1003.0,5880.0,205000.0,77016
44351057,"6210 Laura Koppe Road, Houston, TX 77016",0.0,0,205000.0,77016
40436424,"8126 Narrow Brook Way, Houston, TX 77016",2027.0,5040.0,199900.0,77016
45941594,"8102 Narrow Brook Way, Houston, TX 77016",1989.0,5062.0,195000.0,77016
93677851,"6339 Annunciation Street, Houston, TX 77016",1211.0,8418.0,195000.0,77016
26145385,"10209 Rockaway Drive, Houston, TX 77016",1429.0,6584.0,194999.0,77016
56086656,"7630 Rhobell Street, Houston, TX 77016",1863.0,7440.0,189900.0,77016
13444159,"11147 Dalebrook Drive, Houston, TX 77016",1686.0,6600.0,185000.0,77016
21182306,"6007 Langley Road, Houston, TX 77016",1232.0,10200.0,184900.0,77016
51511825,"7417 Yoe Street, Houston, TX 77016",1638.0,7800.0,179900.0,77016
56828458,"10506 Wolbrook Street, Houston, TX 77016",1525.0,7320.0,179000.0,77016
93818219,"6107 Antha Street, Houston, TX 77016",1456.0,5775.0,175000.0,77016
30576380,"0 Homestead Road, Houston, TX 77016",0.0,0,175000.0,77016
83285589,"7747 Bretshire Drive, Houston, TX 77016",1487.0,8882.0,170000.0,77016
71062055,"9117 Lanewood Drive, Houston, TX 77016",1619.0,10725.0,169900.0,77016
87255463,"10318 Homestead Road, Houston, TX 77016",1372.0,7380.0,169000.0,77016
72767951,"6410 Micollet Street, Houston, TX 77016",1697.0,7040.0,168900.0,77016
64557798,"6419 Hartwick Road, Houston, TX 77016",1400.0,6600.0,165200.0,77016
3233033,"10403 Homestead Road, Houston, TX 77016",1800.0,7854.0,165000.0,77016
94245337,"5603 Knightwood Street, Houston, TX 77016",1228.0,8394.0,160000.0,77016
11051011,"7118 Heath Street, Houston, TX 77016",964.0,6050.0,160000.0,77016
38884906,"7122 Haverton Drive, Houston, TX 77016",1106.0,7100.0,150000.0,77016
64863328,"6346 Micollet Street, Houston, TX 77016",1260.0,6600.0,149900.0,77016
51671785,"4109 Plaag, Houston, TX 77016",1156.0,0,145900.0,77016
68410691,"11026 Vailview Drive, Houston, TX 77016",1006.0,6820.0,145000.0,77016
44300921,"6607 Annunciation Street, Houston, TX 77016",1020.0,7200.0,140000.0,77016
94927213,"10417 Wolbrook Street, Houston, TX 77016",1385.0,7080.0,140000.0,77016
27786881,"6114 Cobalt St Street, Houston, TX 77016",1307.0,6600.0,136500.0,77016
58265703,"10319 Bretton Drive, Houston, TX 77016",841.0,6634.0,136000.0,77016
84627149,"00 Laura Koppe Road, Houston, TX 77016",0.0,0,135000.0,77016
88121339,"TBD Denmark Streets, Houston, TX 77016",0.0,0,125000.0,77016
15377209,"9703 Bertwood Street, Houston, TX 77016",1037.0,5940.0,119900.0,77016
16309007,"4512 Fitch Street, Houston, TX 77016",0.0,0,115000.0,77016
54992165,"7430 Parker Road, Houston, TX 77016",1031.0,7380.0,115000.0,77016
25063684,"8934 Compton Street, Houston, TX 77016",1806.0,10725.0,111000.0,77016
77149893,"8203 Lockwood Drive, Houston, TX 77016",0.0,0,105000.0,77016
59233025,"0 Wileyvale Road, Houston, TX 77016",0.0,0,104900.0,77016
43010018,"8703 Autumn Lane, Houston, TX 77016",1906.0,11640.0,95000.0,77016
49087793,"0 Fitch Street, Houston, TX 77016",0.0,0,95000.0,77016
14583132,"7902 Pointer Street, Houston, TX 77016",0.0,0,93000.0,77016
49318452,"5809 Laura Koppe Road, Houston, TX 77016",0.0,0,89000.0,77016
8896955,"0 Jones Street, Houston, TX 77016",0.0,0,89000.0,77016
64581240,"9413 Heatherside Street, Houston, TX 77016",937.0,7095.0,75900.0,77016
63381825,"5210 Denmark Street, Houston, TX 77016",0.0,0,75000.0,77016
67440209,"11510 Spottswood Drive, Houston, TX 77016",0.0,0,75000.0,77016
49625083,"8202 Shady Drive, Houston, TX 77016",0.0,0,75000.0,77016
30246172,"8411 Peachtree Street, Houston, TX 77016",0.0,0,75000.0,77016
3331752,"0 Dandy Street, Houston, TX 77016",0.0,0,75000.0,77016
84743084,"0 BERTWOOD Road, Houston, TX 77016",0.0,0,72500.0,77016
25613654,"0 Wileyvale Road, Houston, TX 77016",0.0,0,72000.0,77016
21089541,"0 HIRSCH road Road, Houston, TX 77016",0.0,0,69000.0,77016
26359123,"0 Sherbourne Street, Houston, TX 77016",0.0,0,69000.0,77016
96624908,"0 Laura Koppe Road, Houston, TX 77016",0.0,0,68350.0,77016
69061753,"6127 Cobalt Street, Houston, TX 77016",470.0,6600.0,67500.0,77016
59159804,"5813 Breland Street, Houston, TX 77016",0.0,0,65000.0,77016
75672080,"9024 Sherbourne Street, Houston, TX 77016",0.0,0,65000.0,77016
19903030,"8617 Clarington Street, Houston, TX 77016",0.0,0,61999.0,77016
55600478,"5030 Bretshire Drive, Houston, TX 77016",0.0,0,60000.0,77016
64104726,"8625 Peachtree Street, Houston, TX 77016",0.0,0,60000.0,77016
42503703,"8627 Peachtree Street, Houston, TX 77016",0.0,0,60000.0,77016
25613724,"0 Bretshire Drive, Houston, TX 77016",0.0,0,60000.0,77016
22564719,"5030 Bretshire Drive, Houston, TX 77016",0.0,0,60000.0,77016
23915772,"8315 Lavender Street, Houston, TX 77016",0.0,0,59990.0,77016
83490587,"8315 Hoffman Street, Houston, TX 77016",0.0,0,59000.0,77016
86396042,"0 Shotwell Street, Houston, TX 77016",0.0,0,55000.0,77016
94143230,"5014 Senior Street, Houston, TX 77016",0.0,0,53500.0,77016
32171176,"9305 Sherbourne Street, Houston, TX 77016",0.0,0,50000.0,77016
64356069,"0 Rietta Street, Houston, TX 77016",0.0,0,47000.0,77016
3228431,"6519 Rosemary Lane, Houston, TX 77016",0.0,0,45000.0,77016
18926642,"5400 Yorkwood Street, Houston, TX 77016",0.0,0,45000.0,77016
57136513,"0 Winkler Drive, Houston, TX 77017",0.0,0,1595000.0,77017
11117154,"2917 Ashley Street #12, Houston, TX 77017",3053.0,12000.0,840000.0,77017
10025251,"3520 Broadway Street, Houston, TX 77017",3797.0,14276.0,500000.0,77017
6371842,"3616 Dover Street, Houston, TX 77017",5900.0,6250.0,490000.0,77017
10888697,"3307 Broadway Street #1, Houston, TX 77017",4192.0,12900.0,485000.0,77017
90325416,"8301 Concord Street, Houston, TX 77017",2996.0,8000.0,400000.0,77017
47113332,"0 Canniff Street, Houston, TX 77017",0.0,0,399900.0,77017
81221286,"922 Maroby Street, Houston, TX 77017",3167.0,6600.0,390000.0,77017
63608283,"2119 Oak Creek Drive, Houston, TX 77017",3109.0,16182.0,375000.0,77017
95905118,"161 Rockleigh Place, Houston, TX 77017",0.0,0,315000.0,77017
63133013,"5747 Turtle Creek Road, Houston, TX 77017",2718.0,8025.0,289000.0,77017
52442426,"8407 Howard Drive, Houston, TX 77017",1574.0,14500.0,270000.0,77017
24118506,"2010 Forest Oaks Drive, Houston, TX 77017",2199.0,11341.0,269900.0,77017
79087916,"8243 Hartford Street, Houston, TX 77017",2151.0,24640.0,269900.0,77017
31097816,"1923 Sieber Drive, Houston, TX 77017",2097.0,7936.0,249900.0,77017
94338868,"8555 Chalcos Drive, Houston, TX 77017",1730.0,34456.0,249000.0,77017
50533622,"4842 Bellnole Dr, Houston, TX 77017",1871.0,28308.0,247000.0,77017
68469190,"2106 Possum Creek Rd, Houston, TX 77017",1900.0,8784.0,237500.0,77017
4593592,"2035 Sieber Drive, Houston, TX 77017",2476.0,12258.0,235000.0,77017
30650421,"1314 Aubert Street, Houston, TX 77017",1284.0,6600.0,227500.0,77017
39298497,"903 Loper Street, Houston, TX 77017",1611.0,5500.0,225000.0,77017
60291612,"6044 Bonn Echo Lane, Houston, TX 77017",1916.0,3880.0,220000.0,77017
86804055,"8328 Lenore Street, Houston, TX 77017",1380.0,8350.0,219900.0,77017
31756942,"8005 Barkley Street, Houston, TX 77017",1240.0,5500.0,215000.0,77017
41389230,"8041 Howard Drive, Houston, TX 77017",1261.0,7800.0,215000.0,77017
16015795,"5527 Shamrock Street, Houston, TX 77017",1300.0,6195.0,209900.0,77017
82138241,"5603 Sweetbriar Street, Houston, TX 77017",1614.0,6100.0,209000.0,77017
46333439,"911 Ahrens Street, Houston, TX 77017",1980.0,7980.0,207000.0,77017
10843051,"8152 Grafton Street, Houston, TX 77017",1442.0,11250.0,200000.0,77017
2008120,"7911 Findlay Street, Houston, TX 77017",1620.0,11250.0,190000.0,77017
73239084,"8112 Milredge Street, Houston, TX 77017",1500.0,5500.0,189900.0,77017
2111691,"611 Loper Street, Houston, TX 77017",1280.0,6600.0,189900.0,77017
30535443,"8543 Concord Street, Houston, TX 77017",1438.0,7800.0,185000.0,77017
54070226,"8211 Findlay Street, Houston, TX 77017",2043.0,16300.0,185000.0,77017
82483818,"515 Ogilvie Street, Houston, TX 77017",1299.0,6600.0,184900.0,77017
79796010,"1303 Ruell Street, Houston, TX 77017",1604.0,6600.0,174900.0,77017
35876019,"202 Ogilvie Street, Houston, TX 77017",3300.0,7356.0,150000.0,77017
87352206,"5732 Allendale Road, Houston, TX 77017",1066.0,3387.0,138000.0,77017
13036764,"707 Forest Oaks Drive, Houston, TX 77017",1154.0,6600.0,135000.0,77017
92846939,"8300 Lenore Street B, Houston, TX 77017",960.0,3000.0,130000.0,77017
55325193,"8025 Hartford Street, Houston, TX 77017",0.0,0,112500.0,77017
5239563,"5280 Allendale Road, Houston, TX 77017",0.0,0,95000.0,77017
80315488,"5240 Allendale Road, Houston, TX 77017",0.0,0,80000.0,77017
33884331,"5260 Allendale Road, Houston, TX 77017",0.0,0,80000.0,77017
6695985,"5270 Allendale Road, Houston, TX 77017",0.0,0,80000.0,77017
92327394,"5243 Falvey Street, Houston, TX 77017",938.0,6600.0,38000.0,77017
21287258,"4514 Yale, Houston, TX 77018",0.0,0,3200000.0,77018
31957302,"720 Thornton Road, Houston, TX 77018",0.0,0,2999900.0,77018
7594193,"717 Pinemont Drive N, Houston, TX 77018",1917.0,0,2100000.0,77018
93635852,"404-410 E 31st Street, Houston, TX 77018",0.0,0,1999999.0,77018
60742556,"802 Pinemont Drive, Houston, TX 77018",0.0,0,1965000.0,77018
17369254,"306 E 32nd Street, Houston, TX 77018",0.0,0,1960000.0,77018
12748943,"742 Sue Barnett Drive, Houston, TX 77018",5000.0,14470.0,1690000.0,77018
13000584,"524 W 32nd Street, Houston, TX 77018",3836.0,13388.0,1649900.0,77018
61873699,"1033 Fisher Street, Houston, TX 77018",5448.0,16094.0,1580000.0,77018
45217412,"1450 Martin Street, Houston, TX 77018",4600.0,12385.0,1500000.0,77018
18248686,"730 W 42nd Street, Houston, TX 77018",4117.0,12580.0,1499900.0,77018
29299430,"4504 Yale Street, Houston, TX 77018",0.0,0,1450000.0,77018
95604282,"1418 Cheshire Lane, Houston, TX 77018",4517.0,7380.0,1439000.0,77018
60772735,"1215 Richelieu Lane, Houston, TX 77018",4586.0,7320.0,1399000.0,77018
87926265,"1240 Candlelight Lane, Houston, TX 77018",4120.0,8400.0,1397000.0,77018
29624464,"1220 Candlelight Lane, Houston, TX 77018",4197.0,7840.0,1397000.0,77018
94099736,"1618 Latexo Drive, Houston, TX 77018",4325.0,7670.0,1395000.0,77018
30245548,"1466 Sue Barnnett Drive, Houston, TX 77018",4103.0,10543.0,1395000.0,77018
50639673,"1410 Chantilly Lane, Houston, TX 77018",4191.0,7200.0,1369000.0,77018
83943037,"1443 Martin Street, Houston, TX 77018",4287.0,7021.0,1369000.0,77018
13078186,"745 W 42nd Street, Houston, TX 77018",3811.0,16330.0,1368000.0,77018
35875317,"1244 Richelieu Lane, Houston, TX 77018",3977.0,7260.0,1367000.0,77018
93517704,"1438 Thornton Road, Houston, TX 77018",3977.0,7722.0,1367000.0,77018
63076282,"1353 Richelieu Lane, Houston, TX 77018",3910.0,8400.0,1359000.0,77018
19689276,"1818 Wakefield Drive, Houston, TX 77018",4567.0,7560.0,1359000.0,77018
39713456,"1630 Richelieu Lane, Houston, TX 77018",4141.0,6955.0,1350000.0,77018
16089341,"1713 Chippendale Road, Houston, TX 77018",4598.0,7320.0,1349000.0,77018
38894022,"1238 Wakefield Drive, Houston, TX 77018",4367.0,7460.0,1339900.0,77018
2346078,"1058 Gardenia Drive, Houston, TX 77018",3704.0,8100.0,1325000.0,77018
9080497,"2310 Althea Drive, Houston, TX 77018",3788.0,7262.0,1300000.0,77018
44338913,"1419 Candlelight Lane, Houston, TX 77018",4177.0,7200.0,1299000.0,77018
15859733,"1622 Wakefield Drive, Houston, TX 77018",4394.0,7064.0,1299000.0,77018
83396371,"974 W 41st Street, Houston, TX 77018",4037.0,8760.0,1295000.0,77018
46100856,"202 W 32nd Street, Houston, TX 77018",3648.0,13376.0,1295000.0,77018
87018779,"1248 Richelieu Lane, Houston, TX 77018",3871.0,7320.0,1275000.0,77018
51031556,"1419 Chippendale Road, Houston, TX 77018",4312.0,7316.0,1250000.0,77018
12332122,"829 W 34th Street, Houston, TX 77018",0.0,0,1250000.0,77018
44666459,"2306 Gardenia Drive, Houston, TX 77018",3544.0,7185.0,1249990.0,77018
3730041,"1733 Du Barry Lane, Houston, TX 77018",3777.0,7800.0,1244100.0,77018
